10612	2
0	1924	6403	0.45685815811157227	0.014084506779909134
1	426	2912	0.15673205256462097	0.0
2	2360	6276	0.0853419378399849	0.014084506779909134
3	4472	5859	0.1459074169397354	0.014084506779909134
4	4148	1009	0.09430864453315735	0.014084506779909134
5	1998	40	0.581833004951477	0.014084506779909134
6	5654	1067	0.017974819988012314	0.014084506779909134
7	6590	2552	0.1900988072156906	0.014084506779909134
8	6004	3486	0.0372733511030674	0.014084506779909134
9	4199	6180	0.142390638589859	0.014084506779909134
10	1418	6677	0.1303199976682663	0.014084506779909134
11	6754	1174	0.3869541585445404	0.014084506779909134
12	1221	6665	0.1152551919221878	0.014084506779909134
13	6282	4106	0.3299228847026825	0.014084506779909134
14	1260	539	0.009152933955192566	0.0
15	1081	6744	0.20703363418579102	0.0
16	6411	10	0.11989510804414749	0.0
17	1153	1127	0.10074998438358307	0.014084506779909134
18	2231	751	0.020736781880259514	0.014084506779909134
19	5715	2749	0.3379312753677368	0.014084506779909134
20	5988	5447	0.4080059826374054	0.014084506779909134
21	2294	6276	0.015747327357530594	0.014084506779909134
22	5074	1588	0.013765515759587288	0.014084506779909134
23	1418	4837	0.39759379625320435	0.028169013559818268
24	2449	6721	0.11010987311601639	0.014084506779909134
25	6873	5006	0.018378710374236107	0.014084506779909134
26	5235	1451	0.2494756430387497	0.014084506779909134
27	3403	872	0.7145431637763977	0.014084506779909134
28	3919	6406	0.19453290104866028	0.014084506779909134
29	84	976	0.455263614654541	0.014084506779909134
30	4680	485	0.05497865378856659	0.014084506779909134
31	5174	3456	0.28697049617767334	0.014084506779909134
32	1067	5612	0.10806883871555328	0.0
33	1932	1702	0.6107801795005798	0.014084506779909134
34	2902	4502	0.0982583686709404	0.028169013559818268
35	1239	3279	0.29910412430763245	0.014084506779909134
36	4036	6575	0.4379769563674927	0.014084506779909134
37	1255	117	0.3546982407569885	0.0
38	4551	1260	0.8430360555648804	0.014084506779909134
39	4549	6014	0.13334763050079346	0.014084506779909134
40	5300	250	0.31170153617858887	0.0
41	5848	2341	0.04486190900206566	0.0
42	6535	6900	0.1982932984828949	0.014084506779909134
43	4872	7089	0.11278548091650009	0.014084506779909134
44	1786	6555	0.052568476647138596	0.0
45	1148	6002	0.24814267456531525	0.014084506779909134
46	6045	132	0.09882758557796478	0.014084506779909134
47	2874	4873	0.020009895786643028	0.014084506779909134
48	938	5916	0.3729930520057678	0.014084506779909134
49	4121	6408	0.5800852179527283	0.0
50	6282	5327	0.27998873591423035	0.014084506779909134
51	6276	6856	0.1931018829345703	0.014084506779909134
52	2021	826	0.4577401876449585	0.014084506779909134
53	4708	4377	0.06656768918037415	0.014084506779909134
54	485	6908	0.5368480086326599	0.014084506779909134
55	132	5836	0.3089524507522583	0.014084506779909134
56	7160	4699	0.1413256675004959	0.014084506779909134
57	1047	5328	0.09010397642850876	0.014084506779909134
58	1260	3799	0.010065135546028614	0.014084506779909134
59	915	1080	0.17788513004779816	0.014084506779909134
60	132	6237	0.056505266577005386	0.0
61	52	6962	0.4913545846939087	0.014084506779909134
62	4372	7045	0.531149685382843	0.0
63	4941	927	0.01164843887090683	0.014084506779909134
64	1712	3511	0.1814495474100113	0.014084506779909134
65	3047	3556	0.11478312313556671	0.0
66	3836	6043	0.17947423458099365	0.014084506779909134
67	1158	3029	0.3602796494960785	0.014084506779909134
68	3143	1266	0.319892942905426	0.014084506779909134
69	4931	90	0.1219271644949913	0.014084506779909134
70	6454	4274	0.03669222071766853	0.014084506779909134
71	808	2902	0.10051977634429932	0.0
72	2667	5790	0.18819962441921234	0.0
73	5677	4494	0.12904295325279236	0.028169013559818268
74	6411	1098	0.2497372031211853	0.014084506779909134
75	3283	7109	0.3717312216758728	0.014084506779909134
76	4186	6231	0.06125204265117645	0.014084506779909134
77	4948	496	0.32393670082092285	0.014084506779909134
78	6388	1909	0.09597613662481308	0.0
79	2836	3416	0.5959599614143372	0.014084506779909134
80	2710	6397	0.16256190836429596	0.014084506779909134
81	1263	1260	0.8296841979026794	0.1690140813589096
82	6352	5575	0.04928595945239067	0.0
83	18	3258	0.7508411407470703	0.014084506779909134
84	505	2690	0.11702445894479752	0.014084506779909134
85	1239	3570	0.2140185832977295	0.014084506779909134
86	5057	408	0.07992108911275864	0.014084506779909134
87	2283	7234	0.040469568222761154	0.014084506779909134
88	3827	3668	0.719328761100769	0.014084506779909134
89	5078	2703	0.297834575176239	0.14084507524967194
90	6884	132	0.0907505601644516	0.014084506779909134
91	5931	6312	0.14264832437038422	0.014084506779909134
92	18	5899	0.8428083658218384	0.014084506779909134
93	224	4712	0.3995716869831085	0.014084506779909134
94	1068	5864	0.20726169645786285	0.014084506779909134
95	3561	6415	0.2601514160633087	0.014084506779909134
96	132	4411	0.19070129096508026	0.014084506779909134
97	3181	3412	0.4608496427536011	0.0
98	6969	845	0.04599916562438011	0.0
99	1730	5390	0.04555099830031395	0.014084506779909134
100	1100	3969	0.06883633881807327	0.014084506779909134
101	2167	2006	0.2704066336154938	0.0
102	2727	4172	0.07364264130592346	0.0
103	1113	2130	0.10086830705404282	0.014084506779909134
104	6130	7047	0.007884040474891663	0.0
105	2824	5914	0.4607110023498535	0.014084506779909134
106	4754	5806	0.07451565563678741	0.014084506779909134
107	2273	6496	0.1871335208415985	0.014084506779909134
108	5761	707	0.2105405032634735	0.014084506779909134
109	1418	6760	0.058601900935173035	0.014084506779909134
110	5957	3033	0.15747776627540588	0.0
111	3399	3434	0.09089598804712296	0.014084506779909134
112	2545	2014	0.0543399304151535	0.014084506779909134
113	6760	6788	0.12554427981376648	0.014084506779909134
114	4864	4250	1.0	0.014084506779909134
115	1380	2209	0.1918562799692154	0.014084506779909134
116	3888	6243	0.08273367583751678	0.0
117	574	1067	0.020543452352285385	0.0422535203397274
118	4332	4850	0.07958272844552994	0.0
119	1915	5560	0.018985843285918236	0.014084506779909134
120	4884	1236	0.09944421052932739	0.014084506779909134
121	3568	1822	0.2495637834072113	0.014084506779909134
122	855	4765	0.2832014858722687	0.014084506779909134
123	1237	1110	0.04840468615293503	0.0
124	2635	7131	0.03187656030058861	0.014084506779909134
125	1654	6308	0.7849201560020447	0.014084506779909134
126	1067	1199	0.03971150144934654	0.014084506779909134
127	6276	4216	0.3004186749458313	0.014084506779909134
128	1148	2079	0.1085159182548523	0.014084506779909134
129	100	6782	0.41538292169570923	0.014084506779909134
130	5931	1834	0.11644778400659561	0.014084506779909134
131	1342	4994	0.04239226132631302	0.0
132	7250	1211	0.2152538299560547	0.014084506779909134
133	3719	1200	0.05976225435733795	0.014084506779909134
134	6111	849	0.11974400281906128	0.0
135	2357	3386	0.18824918568134308	0.0
136	4078	3845	0.5211473107337952	0.0
137	3681	2327	0.10183394700288773	0.014084506779909134
138	1463	1614	0.22016215324401855	0.0
139	6092	1148	0.02195538394153118	0.14084507524967194
140	5055	3225	0.20657412707805634	0.014084506779909134
141	6111	7041	0.26316124200820923	0.014084506779909134
142	4587	6004	0.17685139179229736	0.014084506779909134
143	306	3343	0.010405191220343113	0.014084506779909134
144	1747	4852	0.1564406305551529	0.014084506779909134
145	3508	6728	0.0038930634036660194	0.014084506779909134
146	3486	4904	1.0	0.014084506779909134
147	2114	1943	1.0	0.014084506779909134
148	1920	1067	0.019756386056542397	0.014084506779909134
149	2515	2674	0.43718069791793823	0.014084506779909134
150	3741	6353	0.2003830224275589	0.014084506779909134
151	2245	1184	0.48710668087005615	0.0
152	2257	3934	0.3926953971385956	0.014084506779909134
153	3202	2594	0.7314943075180054	0.0
154	5874	4268	0.30833137035369873	0.014084506779909134
155	4575	485	0.054728783667087555	0.014084506779909134
156	4277	1440	0.08701590448617935	0.014084506779909134
157	3832	162	0.8634308576583862	0.014084506779909134
158	2776	1067	0.008810605853796005	0.014084506779909134
159	4872	6447	0.3393891155719757	0.014084506779909134
160	1944	5892	0.24058623611927032	0.014084506779909134
161	6896	1663	0.24583818018436432	0.014084506779909134
162	1411	6973	0.03146545961499214	0.014084506779909134
163	4619	4341	0.003030395368114114	0.014084506779909134
164	6137	2212	0.3071986138820648	0.014084506779909134
165	5078	2019	0.10003478825092316	0.09859155118465424
