1311	3
0	863	171	0.12159646302461624	0.0019960079807788134	0.7071067811865475
1	725	367	0.0826718658208847	0.0019960079807788134	0.14907119849998599
2	75	777	0.28628093004226685	0.0019960079807788134	0.7071067811865475
3	597	630	0.3685290515422821	0.0019960079807788134	0.7071067811865475
4	833	33	0.6291569471359253	0.003992015961557627	0.19999999999999998
5	637	492	0.052049100399017334	0.003992015961557627	0.5
6	43	16	0.21553784608840942	0.0019960079807788134	0.5773502691896258
7	452	653	0.5282434821128845	0.007984031923115253	0.13608276348795434
8	543	222	0.33120474219322205	0.0019960079807788134	0.408248290463863
9	735	120	0.48259758949279785	0.10578842461109161	0.10206207261596577
10	836	203	0.3895614445209503	0.0019960079807788134	0.3162277660168379
11	592	803	0.3198292553424835	0.005988024175167084	0.18257418583505539
12	467	849	0.20938009023666382	0.0019960079807788134	0.7071067811865475
13	808	324	0.13409054279327393	0.113772451877594	0.14907119849998596
14	452	798	0.21674197912216187	0.007984031923115253	0.18257418583505539
15	513	13	0.24966022372245789	0.0019960079807788134	0.2886751345948129
16	255	673	0.5453779101371765	0.06586826592683792	0.08451542547285167
17	701	769	0.48773542046546936	0.0	0.5773502691896258
18	191	173	0.6561211943626404	0.003992015961557627	0.2886751345948129
19	375	327	0.2905929684638977	0.269461065530777	0.09901475429766744
20	753	185	0.090175561606884	0.2235528975725174	0.1543033499620919
21	115	9	0.13892675936222076	0.0019960079807788134	0.5773502691896258
22	761	771	0.15754114091396332	0.0019960079807788134	0.13363062095621217
23	462	10	0.13932068645954132	0.011976048350334167	0.07905694150420949
24	631	263	0.315775066614151	0.0019960079807788134	0.35355339059327373
25	174	603	0.051869504153728485	0.0019960079807788134	0.2886751345948129
26	76	546	0.31069594621658325	0.049900200217962265	0.14285714285714288
27	789	832	0.4487876892089844	0.013972056098282337	0.1259881576697424
28	739	765	0.2613019645214081	0.003992015961557627	0.25819888974716115
29	333	65	0.36057427525520325	0.003992015961557627	0.7071067811865475
30	702	594	0.15615887939929962	0.0019960079807788134	0.5773502691896258
31	321	487	0.5715367794036865	0.027944112196564674	0.13363062095621217
32	249	673	0.3898513615131378	0.0019960079807788134	0.1889822365046136
33	666	270	0.389676034450531	0.0019960079807788134	0.5773502691896258
34	421	524	0.1164737194776535	0.0	0.5773502691896258
35	696	505	0.5608347654342651	0.0019960079807788134	0.5773502691896258
36	179	480	0.11477594822645187	0.0	0.5
37	590	600	0.24658766388893127	0.049900200217962265	0.12309149097933275
38	475	563	0.1543281525373459	0.003992015961557627	0.4082482904638631
39	226	520	0.43683502078056335	0.011976048350334167	0.2357022603955159
40	904	847	0.01221680548042059	0.0019960079807788134	0.7071067811865475
41	57	239	0.3465469777584076	0.0019960079807788134	0.3333333333333334
42	795	468	0.2667202651500702	0.0	0.14433756729740646
43	562	461	0.04031052440404892	0.0	0.05923488777590924
44	516	182	0.11100804060697556	0.009980039671063423	0.1690308509457033
45	300	530	0.3465118706226349	0.0019960079807788134	0.20412414523193154
46	356	230	0.1595696657896042	0.0	0.35355339059327373
47	827	262	0.9974201321601868	0.007984031923115253	0.1690308509457033
48	686	126	0.5874241590499878	0.003992015961557627	0.5773502691896258
49	224	397	0.2889025807380676	0.0019960079807788134	0.35355339059327373
50	17	403	0.34228765964508057	0.0019960079807788134	0.5773502691896258
51	799	617	0.08127091079950333	0.031936127692461014	0.1666666666666667
52	353	369	0.7377991676330566	0.0019960079807788134	0.5
53	475	297	0.23614506423473358	0.003992015961557627	0.2886751345948129
54	820	69	0.17618124186992645	0.0	0.5
55	673	414	0.20324218273162842	0.0019960079807788134	0.1336306209562122
56	651	465	0.09463663399219513	0.0019960079807788134	0.2886751345948129
57	697	312	0.2349114865064621	0.009980039671063423	0.22360679774997896
58	715	818	0.20342814922332764	0.003992015961557627	0.35355339059327373
59	113	514	0.12478107959032059	0.041916169226169586	0.1666666666666667
60	633	375	0.017528962343931198	0.015968063846230507	0.09166984970282112
61	749	319	0.46841204166412354	0.2215568870306015	0.1336306209562122
62	877	587	0.20429573953151703	0.015968063846230507	0.1259881576697424
63	144	899	0.06458880007266998	0.0019960079807788134	0.14433756729740646
64	707	674	0.24006152153015137	0.003992015961557627	0.408248290463863
65	190	726	0.7047796249389648	0.007984031923115253	0.10482848367219183
